code,title_y,address,price,rating_x,like-dislike,rating_y,commentCount_y,distance,score5-1,commentCount_x,lat,lon,textCommentCount,count
0nm7l8,پیتزا ساندویچ مونا,مهرآباد، بین عبادت 26 و 28، روبه روی ایستگاه اتوبوس، پلاک 63، پیتزا ساندویچ مونا,0.7979147829049026,0.7240408366083171,0.022532089758980512,0.8672838729584531,0.04338688129297142,0.9890165411887368,0.6923076923076923,2744.0,36.280957,59.661109999999994,366.0,0.2261904761904762
0no1l2,آشپزخانه و کترینگ روز,بلوار هدایت، هدایت 10، نبش هنررو 22، آشپزخانه و کترینگ روز,0.8591339276835095,0.8723472044355708,0.19915334554874578,0.9194073547785133,0.13444556681547135,0.9680706787001995,0.7606837606837606,8333.0,36.325588,59.61005099999999,1305.0,0.10714285714285714
0nq496,رستوران گیاهی بشقاب سبز,میدان هشتم شهریور، بلوار فکوری، حدفاصل هنرستان و میدان آب و برق، نبش فکوری 20، رستوران گیاهی بشقاب سبز,0.779512912454784,0.8717889158105085,0.05385011147316069,0.9192393287266936,0.0689497865684773,0.9051985624524027,0.7777777777777778,4313.0,36.313798,59.490994,664.0,0.07738095238095238
0nqo96,غذا ترکمنی مارال (شعبه مرکزی),نبش کوهسنگی 3/1، غذا ترکمنی مارال (شعبه مرکزی),0.48834380525897725,0.7226198485673713,0.02112845138055222,0.8685225120942396,0.010427188895043826,0.963852259239465,0.6837606837606838,721.0,36.289419,59.580746,154.0,0.023809523809523808
0nr548,مجموعه غذایی بهشت,بلوار سازمان آب، نبش صادقی 13، مجموعه غذایی بهشت,0.7994145047400192,0.7510721806721944,0.04182725721867694,0.9091765079530332,0.24186190491707127,0.9565574156816528,0.7435897435897436,14926.0,36.311528746444,59.57529544830301,2106.0,0.22023809523809523
0nrom8,آشپزخانه و غذای بیرون بر حیدری,عدل خمینی،بلوار امام خمینی، خیابان امام خمینی 79، پلاک 49، آشپزخانه و غذای بیرون بر حیدری,0.8450313724896057,0.6886787998894183,0.0744297719087635,0.8422757918478905,0.06745087816481475,0.9680523944060945,0.5982905982905983,4221.0,36.269553,59.588181,647.0,0.10119047619047619
0nwwj8,کره کباب لذیذ,قاسم اباد، خیابان نهضت، یوسفیه 9، جنب مسجد، کره کباب لذیذ,0.9180138043282997,0.5990802708545524,0.06530612244897958,0.7687553385342527,0.01823128808367819,0.8879255678701387,0.47863247863247865,1200.0,36.3501989,59.47386629999999,259.0,0.08333333333333333
0nx8d6,کترینگ اشراف,بلوار توس، بین توس 66 و 68، کترینگ اشراف,0.8331995033500783,0.3633817933137664,0.018674136321195144,0.7743406964123385,0.00474111245071524,0.9166243787210132,0.5384615384615384,372.0,36.374338,59.54265800000001,67.0,0.15476190476190477
0nxmj6,رستوران سوم شعبان,بلوار دانشجو، دانشجو 11، رستوران سوم شعبان,0.7923388909668991,0.8097802657893189,0.030557677616501144,0.9121062169127315,0.009824367037049106,0.9109666697199661,0.7521367521367521,684.0,36.331832180159,59.505761861801005,149.0,0.05952380952380952
0nxvjz,کافه بان,بین فرهاد ۲۵ و ۲۷، کافه بان,0.702486207575715,0.6637752184921989,0.04273709483793517,0.9352159192612958,0.0158037081690508,0.9483215138225032,0.8205128205128205,1051.0,36.3118294,59.56130470000001,254.0,0.05357142857142857
0ny2g6,ساندویچ سرد سحر,شهرک غرب، بلوار سجادیه، سجادیه ی 15، پلاک 7، ساندیچ سرد سحر,0.8290544139397783,0.8642102749014675,0.030557677616501144,0.9205510059914719,0.02759946560656913,0.8814377054809978,0.7948717948717948,1775.0,36.367147,59.470352,280.0,0.05952380952380952
0nyge2,مجموعه غذایی رزماری,چراغچی 43، سه راهی سمت راست، نبش یاس 18، مجموعه غذایی رزماری,0.8259401690041699,0.6000469153178511,0.020532350871383036,0.9369689147036695,0.003177034116458666,0.9472189772899526,0.811965811965812,276.0,36.347542,59.584589,78.0,0.16666666666666666
0nyqo6,کترینگ آقاجون,خیابان طلاب، بین مفتح 39 و 41، کترینگ آقاجون,0.8779297403409743,0.8074879665788757,0.008294226781621738,0.8272195077243872,0.003372543908240738,0.9935639364335824,0.6239316239316239,288.0,36.2897438,59.65103239999999,69.0,0.05952380952380952
0nyvvv,پیتزا ساندویچ بهروز,توس 28، بین امام هادی 1 و 3، پیتزا ساندویچ بهروز,0.8955730574010096,0.6529500404734809,0.03195761063045908,0.7952389574347279,0.037472710091563756,0.9267866791469559,0.5384615384615384,2381.0,36.359309150088,59.550700305347,291.0,0.16666666666666666
0nyyv6,ساندویچ حامدوویچ,بلوار استقلال، بین استقلال 5 و 7، جنب پلاک 23، ساندویچ حامدوویچ,0.8848557125202098,0.5283216316829762,0.010084033613445377,0.7250937142822751,0.003421421356186256,0.9279162380970702,0.4017094017094017,291.0,36.328267,59.533203,44.0,0.17261904761904762
0q2g2x,کترینگ ریحون,نبش نماز 7/1، جنب فست فود ریحان، کترینگ ریحون,0.7533549996707072,0.4395500972778229,0.02606756988509689,0.7442635225072635,0.002199485157548307,0.9162814082718428,0.4444444444444444,216.0,36.2913582,59.5054082,39.0,0.07738095238095238
0q2ndw,فست فود فلفل,فرهنگیان، بلوار شریعتی، داخل خیابان شریعتی ۴۷، سمت چپ، نبش میلان دوم، چپ، طبقه همکف، فست فود فلفل,0.893296741113653,0.4975778190063903,0.03721488595438175,0.8670364459328725,0.005229886930170419,0.896909063567756,0.717948717948718,402.0,36.353534,59.4908977,72.0,0.06547619047619048
0q2x4d,رستوران طباطبائی,میدان بار رضوی، جنب نانوایی پدیده، بین حر 2/2 و 2/3، رستوران طباطبایی,0.8924143456196639,0.5821542923457754,0.012928248222365867,0.7313708954204555,0.008015901463064941,0.986414518418826,0.4188034188034188,573.0,36.268588,59.661624,88.0,0.07142857142857142
0q5gv9,رستوران کاکتوس (فودکورت  آرمیتاژ ),بلوار هفت تیر، مرکز خرید آرمیتاژ، فود کورت آرمیتاژ، رستوران کاکتوس (فودکورت آرمیتاژ ),0.28056463988191216,0.8023244706321696,0.01500600240096038,0.9020355071279035,0.04778585160806804,0.9084521080725633,0.7435897435897436,3014.0,36.324375,59.499046,415.0,0.18452380952380953
0q5x89,کباب ترکی الماس,انتهای خیام شمالی، مجتمع تجاری الماس شرق، کباب ترکی الماس,0.7987729617129504,0.6404254277791748,0.016151915311579175,0.8118126771961984,0.006777672781778488,0.9521632283059771,0.5299145299145299,497.0,36.346349,59.595879,76.0,0.125
0q6ev2,شبدیز (قدس),خیام 11، نبش قدس 15، شبدیز (قدس),0.684681077407508,0.7076773808317065,0.16339508776483563,0.9036979626887034,1.0,0.9500550968830069,0.7350427350427351,61459.0,36.306641,59.56237800000001,6399.0,0.21428571428571427
0qd6wy,آشپزخانه ندرتی,شهرک شهید رجایی، حر 9، معقول 40، روبه روی غلامی 16، آشپزخانه ندرتی,0.8785790502327776,0.751885963167752,0.039855942376950775,0.8584650775286676,0.029554563524389846,0.9800881299004407,0.6666666666666666,1895.0,36.256129,59.66426299999999,422.0,0.05357142857142857
0qdmjw,فست فود بشقاب داغ,پشت خیابان پمپ بنزین صدا و سیما، بلوار شهید منتظری، فست فود بشقاب داغ,0.7191563846926445,0.7527714379417293,0.04675554432299235,0.8559352777042762,0.0899182117371045,0.9501644084036506,0.6239316239316239,5600.0,36.290457,59.559084,591.0,0.22023809523809523
0qdrew,کافی شاپ کاکتوس,احمدآباد، نبش رضا 2، کافی شاپ کاکتوس,0.5567377805289279,0.5320907361723687,0.010564225690276109,0.8675712433603532,0.010101339242073707,0.9555730989904643,0.6923076923076923,701.0,36.29752799999999,59.568919,213.0,0.08333333333333333
0qe7xx,ساندویچ فرهنگ (دانشجو شعبه 1),بلوار معلم، بین معلم 36 و چهارراه دانشجو، مغازه دوم مانده به چهارراه دانشجو، طبقه همکف، ساندویچ فرهنگ (دانشجو شعبه 1),0.8456881457134986,0.8085356135723116,0.05903050875522622,0.8734844718871844,0.11631203362768419,0.9095826229084363,0.6837606837606838,7220.0,36.335548,59.504853,710.0,0.3392857142857143
0qjg8y,رستوران و کترینگ صدف,بلوار عبدالمطلب، بین عبدالمطلب 1 و 3، رستوران و کترینگ صدف,0.8889680085016308,0.8765487220037357,0.4302521008403361,0.9102227431355601,0.12447456743458568,0.9710854364977977,0.7435897435897436,7721.0,36.317679,59.607724,1353.0,0.05357142857142857
0qjrlx,بریان چی,خیابان طبرسی، بین طبرسی 2 و 4، مغازه آبمیوه و بستنی و فست فود فروشی محبان الرضا، بریان چی,0.7380783790294883,0.5346157999219223,0.01071197709853172,0.761611319837438,0.0018899279872266936,0.9878631383819093,0.5128205128205128,197.0,36.290987,59.620299,32.0,0.07142857142857142
0qld59,کباب سرای یادگار,بلوار عاملی، خیابان حر عاملی، کباب سرای یادگار,0.9201348833081906,0.7594329777365484,0.009603841536614645,0.8223129759680077,0.006386653198214344,0.9639796327418467,0.6153846153846154,473.0,36.316467612053,59.591679883079,68.0,0.017857142857142856
0qlmxd,فست فود تک اسنک,بلوار معلم71، خیابان ستاری 24، پلاک 1، فست فود تک اسنک,0.9051141811444736,0.6218106802372761,0.009603841536614645,0.8263037836501812,0.010443481377692333,0.8959046338452105,0.5982905982905983,722.0,36.342914,59.484523,91.0,0.08333333333333333
0qm4m9,کباب حلیم و شله رضوان,راه آهن، خیابان هاشمی نژاد، نبش هاشمی نژاد 24 و 26، کباب حلیم و شله رضوان,0.794700017846184,0.8044643165239768,0.1327076285059478,0.9459480016595263,0.0915474600019551,0.9830451509503261,0.8205128205128205,5700.0,36.302923372236,59.619613637803006,1167.0,0.05952380952380952
0qm51d,فست فود ترمه,تقاطع نادر شهر، نبش رفیعی 20، فست فود ترمه,0.8626493142205359,0.5069981623853986,0.01248499399759904,0.7406699602763956,0.0075597119489067745,0.8954543938232473,0.42735042735042733,545.0,36.352756369001,59.48798418045,86.0,0.17261904761904762
0qm8m9,رستوران عمارت,پنج تن، بزرگراه شهید بابانظر، خیابان پنج تن، پلاک 25، رستوران عمارت,0.7631517302360475,0.43069206384902115,0.06778095853726106,0.810204859231062,0.03035289517416664,0.9805088666831356,0.5384615384615384,1944.0,36.307505,59.66238299999999,369.0,0.1488095238095238
0qmnlw,ساندویچ چشمک,قاسم آباد، بین شاهد 17 و 19، ساندویچ چشمک,0.887610360546042,0.7735812435016453,0.015715377059914874,0.9176215883593362,0.010231679103261756,0.9042868810995637,0.7692307692307693,709.0,36.349143,59.501725,51.0,0.19047619047619047
0qnegx,اغذیه مظفر,خیابان شهدای فاطمیون، بین شهدای فاطمیون 12 و 14، اغذیه مظفر,0.8896791574307488,0.6297838863436535,0.011661807580174927,0.825716706648273,0.005246179412818925,0.9960853447558168,0.6153846153846154,403.0,36.2798251,59.6312863,51.0,0.11904761904761904
0qnxe2,پیتزا تپل مپل,بلوار حر عاملی، بین حر عاملی 72 و 74، فست فود تپل مپل,0.6778041426247399,0.5425487412311769,0.017266481060509306,0.8503290192458718,0.03147707647691355,0.9623726304353086,0.6495726495726496,2013.0,36.318806,59.590243,288.0,0.27380952380952384
0qqglw,ساندویچ تمیز (شعبه ۱),بین رسالت ۶۲ و صدمتری، ساندویچ تمیز (شعبه ۱),0.8939637193018319,0.4874192631377136,0.013425778474655167,0.8550179325801588,0.0089934504219753,0.9772395832447566,0.6495726495726496,633.0,36.320602,59.639978,45.0,0.2857142857142857
0qqnk2,فست فود مزه ذغالی,فرهنگ، بلوار سید رضی، تقاطع سید رضی 18، فست فود مزه ذغالی,0.779605671010756,0.37427113702623904,0.030183501972217457,0.9021514817232897,0.0018573430219296816,0.9194036655239494,0.7777777777777778,195.0,36.328694,59.51883300000001,34.0,0.07738095238095238
0qr672,کباب و حلیم قائم,سیدی، بلوار قائم، نبش قائم 3، کباب و جگر قائم,0.666012306586816,0.6895796404332816,0.048019207683073224,0.8121411394374651,0.2675551500537652,0.970326956542754,0.5641025641025641,16503.0,36.252250809674,59.599818189854,3082.0,0.2619047619047619
0qrwjw,پیتزا و ساندویچ ترنج,آبکوه، بلوار شهیت آیت اله دستغیب، بین دستغیب 10 وسه راه فلسطین، پلاک ۲۳۸، طبقه همکف، پیتزا و ساندویچ ترنج,0.7731744111300374,0.45602146029996116,0.01800720288115246,0.8928266683965248,0.08537260907817133,0.9524268056300496,0.717948717948718,5321.0,36.309791002843,59.567471444606994,847.0,0.20833333333333334
0qv14y,اغذیه دولپی,خواجه ربیع، نرسیده به یوسف زاده 1، اغذیه دولپی,0.9251850713555498,0.5758950298266026,0.009603841536614645,0.8008359515064291,0.0027045521196519926,0.9642905795815819,0.5726495726495726,247.0,36.3401181,59.6299455,31.0,0.10119047619047619
0qvjoy,فست فود نسیم,میدان شهید فهمیده، توس ۳۱، نوید، بین نوید ۵ و ۷، فست فود نسیم,0.8912622367860026,0.6461834084283063,0.012004801920768306,0.8263794772507325,0.007282739743882173,0.9377243102252587,0.6410256410256411,528.0,36.350868,59.566354,53.0,0.17261904761904762
0qvvk2,رستوران لیالی لبنان (شعبه 1 بهجت),خیابان بهجت، نبش بهجت 3، رستوران لیالی لبنان (شعبه 1 بهجت),0.6589499793303017,0.8580227640580548,1.0,0.9198865105281391,0.25191436671119943,0.9821130041718521,0.7777777777777778,15543.0,36.2953842,59.6123328,2092.0,0.041666666666666664
0qw7y9,پیتزا سی سی,بلوار وکیل آباد، وکیل آباد 30، بلوار حافظ، نبش حافظ 2، پیتزا سی سی,0.5600276173140647,0.8154193840739506,0.08451380552220888,0.9480463434052908,0.08126690345074783,0.9048339806335465,0.8461538461538461,5069.0,36.3285443,59.4943601,571.0,0.14285714285714285
0qy5n2,سلام پیتزا,نبش چهارراه دانشجو، فست فود سلام پیتزا,0.7617032697081785,0.6353629099813338,0.01410564225690276,0.8145536502467075,0.11219003551761217,0.9099724408330127,0.5555555555555556,6967.0,36.335557,59.505520000000004,1196.0,0.47023809523809523
0qyedx,فست فود عابدین زاده (کامیاب),نبش شهید کامیاب 32، فست فود عابدین زاده (کامیاب),0.6546450547476457,0.8127862389613404,0.0392797118847539,0.8786777002941274,0.2578285379126071,0.9828032090311449,0.6923076923076923,15906.0,36.304391538714,59.620646730109,2595.0,0.2916666666666667
0qzm2d,تالار و رستوران مجلل سلطانی,جاده طرقبه، ویلاشهر، امام رضا 11، تالار و رستوران مجلل سلطانی,0.649632382382924,0.44206025267249754,0.010180072028811524,0.7485748090781976,0.0002443872397275897,0.8670873692698062,0.46153846153846156,96.0,36.339272,59.43530369999999,14.0,0.14285714285714285
0qzon2,رستوران گلبرگ چاهشک,طرقبه شاندیز، چاهشک، بزرگراه قوچان مشهد، باغبان، تقاطع باغبان ۵، رستوران گلبرگ چاهشک,0.825984948996708,0.6671304885590603,0.025210084033613443,0.9715634075508269,0.0005376519274006974,0.8567539076932433,0.9145299145299145,114.0,36.420276266975,59.457729137953,17.0,0.06547619047619048
0r5erv,کترینگ کیمیا,بین راهنمایی 16 و 18، کترینگ کیمیا,0.773767866407492,0.7831032387837992,0.025868411880881386,0.9162717362082009,0.22141483919319627,0.9558889120798005,0.7606837606837606,13665.0,36.302796409348,59.570832252502,2073.0,0.3630952380952381
0r6e51,فست فود غفوریان,رسالت، خیابان شیخ صدوق، بین شهید صدوق ۱۳ و ۱۵، مغازه چهارم، بعد از شیخ صدوق 13، پلاک 185، فست فود غفوریان,0.7760919769105403,0.5744368296431405,0.02372148859543817,0.8488251659210025,0.04095930137834403,0.9866219673766482,0.6324786324786325,2595.0,36.3050573,59.6346573,523.0,0.2916666666666667
0red89,پیتزا روگن,بلوار پیروزی، بین پیروزی ۹ و ۱۱، پیتزا روگن,0.7652280948351109,0.8123279681055082,0.01749271137026239,0.8724521540984735,0.024943790934862653,0.9387046013750595,0.6666666666666666,1612.0,36.289360966757,59.540791511536,272.0,0.24404761904761904
0reg99,فست فود هوبر,بلوار قاضی، طباطبائی، بین 3 و 5، پلاک 170، فست فود هوبر,0.6816481110968169,0.7655421486921011,0.07530817204930752,0.8530683033126868,0.23350386131838768,0.9567308293153429,0.6410256410256411,14413.0,36.3159979,59.5778618,2274.0,0.23809523809523808
0rg4o1,اغذیه سید,خیابان نواب صفوی، نبش نواب صفوی 3، اغذیه سید,0.9202431016234912,0.5978863364991734,0.015606242496998797,0.7401510391014682,0.0037635634918048813,0.9882118854168377,0.4444444444444444,312.0,36.2853982,59.619071,20.0,0.06547619047619048
0rgmzz,پیتزا آریاک,بلوار آموزگار، بین آموزگار 64 و 66، پیتزا آریاک,0.7673013739104828,0.4961578087328383,0.008435806755134485,0.7762078364331682,0.0027860145328945226,0.8978573570470816,0.5213675213675214,252.0,36.341768,59.487387999999996,59.0,0.21428571428571427
0rjoxo,رستوران و کترینگ میزبان,کلاهدوز 36، مقابل اسفندیانی 2، رستوران و کترینگ میزبان,0.6765648291093664,0.8016503061250145,0.015263248156405418,0.8983619334755752,0.0765746684479781,0.9596074354920239,0.717948717948718,4781.0,36.311138383609,59.580449802914,752.0,0.16071428571428573
0rjqo8,آشکده آش ماش گناباد,بلوار امامت، بین امامت 48 و 50، آشکده آش ماش گناباد,0.8691640568016293,0.6644007823259889,0.027611044417767103,0.8028994492605469,0.07404933363745968,0.928178044292432,0.5470085470085471,4626.0,36.334963,59.536846,760.0,0.06547619047619048
0rjv2z,کترینگ ناریش,بلوار ملک آباد، خیابان فرهاد، بین فرهاد 25 و فرهاد 27، کترینگ ناریش,0.6406610840445081,0.7999365642438094,0.04621848739495798,0.9267837611889018,0.09488741894489883,0.9485387401381863,0.7777777777777778,5905.0,36.311850482372,59.561680591155,1003.0,0.13690476190476192
0rk1kv,چلو کبابی نوروزی,بلوار کاوه، بین کاوه 3 و 5، چلو کبابی نوروزی,0.8025170343358163,0.3349023882269435,0.011661807580174927,0.738163813953772,0.0033399589429437258,0.9444041116399293,0.4358974358974359,286.0,36.284819,59.549546,65.0,0.16071428571428573
0rl6gv,فست فود دلتا فود,بلوار قرنی، قرنی 15، جنب امور مشترک، پلاک 2، فست فود دلتا فود,0.8988519479657482,0.5112440966361486,0.011204481792717085,0.7342616263910184,0.0034540063214832674,0.9675400696320202,0.46153846153846156,293.0,36.309575,59.593872,53.0,0.15476190476190477
0rll6v,کافه کاندید,کوشش 10، نبش ابوحامد 9، کافه کاندید,0.9121660800906043,0.5908008224935,0.01091345629160755,0.8212563006976723,0.0019713904004692237,0.978892509736186,0.5897435897435898,202.0,36.264958,59.6079,23.0,0.05952380952380952
0rlx88,کبابی لویزان,سرافرازان، بولوار دلاوران، دلاوران ۴۳، کبابی لویزان,0.8236041460600958,0.9039873886062347,0.05522208883553421,0.9858476383474615,0.006451823128808368,0.9197443725793859,0.8974358974358975,477.0,36.288507423707,59.510708822076,65.0,0.02976190476190476
0rokmz,فست فود هاج و واج,بلوار امام رضا، نبش امام رضا 61، فست فود هاج و واج,0.8675137274932959,0.22362764550264558,0.010804321728691476,0.7686200349700192,0.00029326468767310764,0.9693593464256601,0.36752136752136755,99.0,36.2618854,59.5927581,16.0,0.27976190476190477
0rrk6v,فست فود آتیش,بین امام خمینی 8 و 10، فست فود آتیش,0.8574368866825961,0.520660814214821,0.01065792170526747,0.7743674430081796,0.0039753657662354586,0.977451284147852,0.452991452991453,325.0,36.294231,59.60387399999999,41.0,0.23809523809523808
0rrkgv,سنتی سرا مهر,میدان ابوطالب، بین میدان ابوطالب و حرعاملی ۷۴، سنتی سرا مهر,0.9363676306032738,0.4081632653061224,0.052821128451380546,0.7776976787295828,0.0004887744794551794,0.9616445659231022,0.5555555555555556,111.0,36.319811,59.589558,22.0,0.005952380952380952
0rrkx9,فست فود آنمیل,شهید رضوی، بلوار سیدرضی، داخل سیدرضی 57، بعد از میلان اول، سمت راست، فاز تجاری، پلاک 42، طبقه منفی 1، فست فود آنمیل,0.6372616174008277,0.7981512421249811,0.04937627224802964,0.930667269858909,0.050343771383883476,0.9206176580767889,0.8034188034188035,3171.0,36.341443,59.526751999999995,586.0,0.26785714285714285
0rrmjo,فست فود کروژ (خیام),بین خیام 11 و 13، فست فود کروژ (خیام),0.7101673031106033,0.9137146570387518,0.09497132186207816,0.9506652514506369,0.1288735377496823,0.9454098982039777,0.8547008547008547,7991.0,36.309972559957,59.555747509003,827.0,0.15476190476190477
0rrw6o,فست فود کیان,تقاطع جانباز و فرامرز عباسی، فست فود کیان,0.8608853556811369,0.6260121327085613,0.012605042016806721,0.8801652299057002,0.003128156668513148,0.9351396494186511,0.7350427350427351,273.0,36.33852,59.5515876,45.0,0.13690476190476192
0rvmqz,کباب ترکی سالار,آب و برق، بلوار هفتم تیر، بین خیابان هفتم تیر 19 و 21، پلاک 377، طبقه همکف، کباب ترکی سالار,0.5022848705829899,0.8468387866630174,0.060024009603841535,0.9263472734899992,0.09729870637687771,0.9049428557472161,0.7863247863247863,6053.0,36.316647,59.491224,989.0,0.19642857142857142
0rw6q9,کافه نسترن,نسترن 22، روبه روی مسجد، کافه نسترن,0.9147239675431629,0.826501540787255,0.012004801920768306,0.8668705447505146,0.007787806705985858,0.9828168371997072,0.7008547008547008,559.0,36.2663621,59.6141831,71.0,0.02976190476190476
0rw8go,فست فود عمو کاظم,بلوار حر، ابتدای پل امیر آباد، مغازه سوم، فست فود عمو کاظم,0.8924742819173688,0.7715382927364504,0.016326530612244896,0.9444949071389693,0.004464140245690638,0.9873098922715232,0.8205128205128205,355.0,36.269416749386,59.66047185476,33.0,0.08333333333333333
0rx7r1,عرفان مزه,نبش بلوار سید رضی 53، عرفان مزه,0.8915381934900191,0.754998439967666,0.021008403361344536,0.871323273002804,0.06670142396298348,0.9191852562348989,0.6581196581196581,4175.0,36.340572,59.523754,573.0,0.27976190476190477
0rx9g9,شبهای کوهسنگی,بین کوهسنگی 34 و 36، شبهای کوهسنگی,0.9255457990732183,0.6980887593132516,0.009603841536614645,0.7997174328248887,0.0024112874319788848,0.953400112089135,0.5726495726495726,229.0,36.283342,59.563722000000006,50.0,0.011904761904761904
0rxwov,ساندویچ بار فاخته (شعبه راهنمایی),راهنمایی، بین راهنمایی 18 و 20، ساندویچ بار فاخته (شعبه راهنمایی),0.8652386833648182,0.9260319317757273,0.2381316162828768,0.9659477628094246,0.1763009547394832,0.9559689216115538,0.8888888888888888,10902.0,36.30337895584,59.571146070957,973.0,0.125
0ry9d8,فست فود حمید,بلوار پیروزی، پیروزی 65، اغذیه حمید,0.9086382787533199,0.6946588352024705,0.049431537320810674,0.8457481893258558,0.10885007657466844,0.8988456103200753,0.6153846153846154,6762.0,36.32441580257,59.483260810375,697.0,0.09523809523809523
0rzz58,فست فود صمون عراقی,بین چهارراه مقدم و طبرسی 22، روبرو پارکینگ مکانیزه آرمیتاژ، فست فود صمون عراقی,0.6625443733742131,0.5448170893545597,0.02195163779797633,0.8386663708723257,0.04438072273453029,0.9898195500181982,0.6239316239316239,2805.0,36.295222,59.627049,396.0,0.03571428571428571
0w15kg,فست فود لذیذ,بلوار اندیشه، بین اندیشه 7 و 9، فست فود لذیذ,0.8552565408758419,0.7240671243406568,0.05671457772298108,0.8667145130242262,0.2593926162468637,0.9184654117050155,0.6666666666666666,16002.0,36.357956,59.53293099999999,2304.0,0.21428571428571427
0w17xg,پیتزا پیتزا (تلویزیون),احمدآباد، خیابان پشت پمپ بنزین صدا و سیما، بلوار منتظری،  پلاک 132، مجتمع تک، پیتزا پیتزا (تلویزیون),0.7253037210676743,0.6023372392141386,0.09603841536614646,0.8509723157338034,0.08050115676626804,0.9504560218231907,0.6153846153846154,5022.0,36.290812,59.559588,690.0,0.09523809523809523
0w4ekg,فست فود سید,بلوار هدایت، بین هدایت 10 و 12، فست فود سید,0.8842744255694526,0.6425169302839588,0.016600926084719598,0.8743528457652652,0.008569845873114145,0.9668208412496907,0.6666666666666666,607.0,36.326782052057,59.60831344127699,106.0,0.20238095238095238
0w8yd5,فست فود دلنشین,بین نیاوران 10 و 8، پلاک 2، فست فود دلنشین,0.8917562215664334,0.7939370071529628,0.050278935103453146,0.9286560999369305,0.06831437974518557,0.9149223228565134,0.8034188034188035,4274.0,36.293668727866,59.50344158533,435.0,0.19642857142857142
0w9115,فست فود امیرویچ,بلوار پیروزی، بین بلوار پیروزی و پیروزی 1، پلاک 37، فست فود امیرویچ,0.8953144890569988,0.7453591840441944,0.06769159276613872,0.8632883606649392,0.10622698686825899,0.9430712348808672,0.6581196581196581,6601.0,36.285415,59.547462,728.0,0.17857142857142858
0w9rnz,کباب مختاری,سیدی (بلوار صبا)، نبش صبا 43، کباب مختاری,0.8963268539420686,0.5989060301921879,0.03841536614645858,0.9482203561539012,0.019225129525237056,0.9644915539535622,0.8461538461538461,1261.0,36.228858,59.61306,257.0,0.06547619047619048
0w9zy8,کترینگ حاج حسین و پسران (بیابانی),رسالت 57، چهارده معصوم 29، انتهای میدان، کترینگ حاج حسین و پسران (بیابانی),0.833467472511775,0.7131794211975592,0.05487909449494083,0.8507209196726427,0.06288898302323308,0.9749989438683996,0.6495726495726496,3941.0,36.323724,59.646542,744.0,0.11904761904761904
0wd5mg,کترینگ سلطانی,فلسطین 19، تقاطع شیرین و صفا، کترینگ سلطانی,0.75355082328887,0.7734226797508948,0.09550486861411231,0.8608500755029269,0.09096093062660889,0.9542478083003008,0.6324786324786325,5664.0,36.304779,59.568739,1071.0,0.15476190476190477
0wdxv8,رستوران و کترینگ عبداللهی,شهرک غرب، بین شاهد 59 و 61، رستوران و کترینگ عبدالهی,0.6789558505698274,0.7666642066208247,0.0939302550288408,0.8627139491165308,0.3565609827625534,0.9062482304067878,0.6495726495726496,21966.0,36.359128816659,59.510656100749,4270.0,0.23809523809523808
0we8r5,فست فود ویژه تهران,بلوار شریعتی، نبش خیابان شریعتی 59، فست فود ویژه تهران,0.7558594806819485,0.7573367181966063,0.07262905162064826,0.8899368947196027,0.14369969695982274,0.8922170665512869,0.7094017094017094,8901.0,36.351641,59.481857000000005,1318.0,0.23214285714285715
0wedzz,جوجه اناری,پنج راه سناباد، ورودی قائم، نبش قائم 29، جنب پارک، جوجه اناری,0.6063623711931503,0.841785563633398,0.13867947178871548,0.9637571083622802,0.33443579132588225,0.9639195068258375,0.8803418803418803,20608.0,36.300781884804,59.583515150736005,2910.0,0.14285714285714285
0wldw5,کبابی حسین آقا,داخل شفیعی 41، پلاک 6، کبابی حسین آقا,0.950652448222947,0.38950271667108327,0.0744297719087635,0.7990489665223445,0.006745087816481476,0.9774299632527609,0.5384615384615384,495.0,36.293363,59.677547,71.0,0.02976190476190476
0wled8,فست فود روژان,بلوار اندیشه، بین 26 و 24، پلاک 332، فست فود روژان,0.8717121062255242,0.5805701841145849,0.01898941394739714,0.7889447737497556,0.08270064192381635,0.9160948289268159,0.5470085470085471,5157.0,36.360583,59.530204,677.0,0.3869047619047619
0wln9z,غذاخوری باهم (بی‌سان سابق),بلوار پیروزی، پیروزی 43، پلاک 16، غذاخوری باهم (بی‌سان سابق),0.8350752874819546,0.0,0.009603841536614645,0.9622606399395446,0.04812799374368666,0.9115437941089034,0.8888888888888888,3035.0,36.313527,59.501207,619.0,0.0
0wlvv8,چلوکبابی دیوان,بلوار معلم، نبش معلم 65، پلاک 2 تجاری، همکف و زیرزمین، چلوکبابی دیوان,0.7351944876036861,0.6858691038718607,0.11545487760321518,0.9011351789836933,0.04320766398383786,0.9016031102287648,0.7435897435897436,2733.0,36.337706894602,59.492163732648,424.0,0.13095238095238096
0wlw18,فست فود شاورماچی,نبش استقلال ۱۰، فست فود شاورماچی,0.7322678879464276,0.6528758900466368,0.03721488595438175,0.8408497542529105,0.009172667731108867,0.9262057220830306,0.6410256410256411,644.0,36.3284278,59.530328700000005,141.0,0.06547619047619048
